parameter,mean,std,mcse,ess_bulk,ess_tail,rhat,ess_per_sec,run_id,region_index,region,rank
alpha,0.7186806728504899,0.4573171633249308,0.02700078629454741,308.92057161993756,306.937319792253,1.0091688006886361,1.314745842462048,copath_tau_mapt_REGION-RF_rank219_region82_iCEA,82,iCEA,219
beta,0.7393283609052659,0.4394031745621322,0.021648382284146544,288.66067254007436,251.54704972612785,1.0075259823976215,1.2285210308728682,copath_tau_mapt_REGION-RF_rank219_region82_iCEA,82,iCEA,219
gamma,0.07968340285554783,0.05771728606039991,0.0016509624796410664,854.5425338036371,791.6121252396541,1.0066314448737557,3.6368773941916577,copath_tau_mapt_REGION-RF_rank219_region82_iCEA,82,iCEA,219
sigma,0.07834531381908119,0.01605659196951026,0.0006404804469437688,606.105381317741,1160.8497116407777,1.0013534451577124,2.5795450461672798,copath_tau_mapt_REGION-RF_rank219_region82_iCEA,82,iCEA,219
u0,0.010667040821332626,0.005705952743424405,0.00023008529556629834,528.8013846062267,768.4146673382086,1.0123925180055937,2.250544268558969,copath_tau_mapt_REGION-RF_rank219_region82_iCEA,82,iCEA,219
alpha,0.7266355648067112,0.4807515182973498,0.02242429920238222,461.21927423562136,510.0139425474272,1.0183816302362856,2.8793092583255593,copath_tau_mapt_REGION-RF_rank145_region83_iIA,83,iIA,145
beta,0.5795105841862132,0.6910771999428443,0.02868070399601182,553.1737915594866,880.2863959772743,1.0144048601887647,3.4533648276949425,copath_tau_mapt_REGION-RF_rank145_region83_iIA,83,iIA,145
gamma,0.07374998706596672,0.05872641067539933,0.0027815391722155938,290.7803974798803,232.87928760447636,1.0189405992763951,1.8152899008632593,copath_tau_mapt_REGION-RF_rank145_region83_iIA,83,iIA,145
sigma,0.2155892206590052,0.04568137924808729,0.0025563649395351448,224.47187751835116,324.4160023623509,1.024087374650407,1.4013376961391348,copath_tau_mapt_REGION-RF_rank145_region83_iIA,83,iIA,145
u0,0.007686715323823638,0.0058247488075805695,0.0004225503727677506,102.36199959708064,59.21483767025279,1.0384572482700232,0.6390276157236718,copath_tau_mapt_REGION-RF_rank145_region83_iIA,83,iIA,145
alpha,0.8112965646284007,0.5380206991255677,0.015703013698584074,950.4579150830587,1150.6026771347701,1.0086249440376132,4.047584820280378,copath_tau_mapt_REGION-RF_rank230_region84_iMEA,84,iMEA,230
beta,0.6823912952981284,0.4294012822467869,0.014584432192889511,981.7164109634798,1109.3897768521408,1.0071947105410166,4.180701091314149,copath_tau_mapt_REGION-RF_rank230_region84_iMEA,84,iMEA,230
gamma,0.08323700952076127,0.05977137408999644,0.0015588058845859443,1053.749246922987,894.34454839803,1.0016652123984857,4.487457454499329,copath_tau_mapt_REGION-RF_rank230_region84_iMEA,84,iMEA,230
sigma,0.09886161832632347,0.022204157598170546,0.000621759031407373,1372.8768245527021,1350.8439717910169,1.003305071487716,5.846482318671252,copath_tau_mapt_REGION-RF_rank230_region84_iMEA,84,iMEA,230
u0,0.010219687762957818,0.005934232890405141,0.00017200496641133522,817.9393935042115,435.33286877332023,1.0033229438977236,3.4832463600112913,copath_tau_mapt_REGION-RF_rank230_region84_iMEA,84,iMEA,230
alpha,0.5515631665209503,0.3756169963909792,0.02272493550307824,255.35181507010248,761.4532085844527,1.0205598405885357,1.684334285837461,copath_tau_mapt_REGION-RF_rank345_region85_iPALd,85,iPALd,345
beta,0.4679640514133735,0.6268662194706345,0.04214600285430423,146.60566239049797,284.4411054983553,1.0340006399455377,0.9670303052063135,copath_tau_mapt_REGION-RF_rank345_region85_iPALd,85,iPALd,345
gamma,0.08630085972695374,0.06320231007799268,0.005876116388135128,120.33080018183199,242.13234675310954,1.0144398038626412,0.7937178450557504,copath_tau_mapt_REGION-RF_rank345_region85_iPALd,85,iPALd,345
sigma,0.0609117807495914,0.01875587358223919,0.0014812520422756018,117.5611206104401,231.56498626891744,1.0164284609733596,0.7754486729271002,copath_tau_mapt_REGION-RF_rank345_region85_iPALd,85,iPALd,345
u0,0.00904732630864167,0.0059064751483591405,0.0005641511013390876,87.76607299938922,118.50973653318289,1.0607164150081996,0.5789166050987389,copath_tau_mapt_REGION-RF_rank345_region85_iPALd,85,iPALd,345
alpha,1.3553786250830249,0.7535951868215439,0.02518584636673037,717.6760699920743,516.1845010923462,1.0040727467755206,3.8529633427038448,copath_tau_mapt_REGION-RF_rank268_region86_iSI,86,iSI,268
beta,0.44496787442256286,0.33425725380610694,0.016698752973118902,751.5020264291215,468.58365122558854,1.0055104243338142,4.034563615630987,copath_tau_mapt_REGION-RF_rank268_region86_iSI,86,iSI,268
gamma,0.10814447497364663,0.06996027541751539,0.0018148152732014732,1130.797788223133,816.7793508787572,1.0014778434581353,6.070875995743362,copath_tau_mapt_REGION-RF_rank268_region86_iSI,86,iSI,268
sigma,0.09967373568743548,0.02164040760108551,0.0005755188946302396,1384.7278767510534,1736.0062623468111,1.001688434165858,7.434141908620218,copath_tau_mapt_REGION-RF_rank268_region86_iSI,86,iSI,268
u0,0.01504410104001737,0.006699732507327751,0.00015631894573231594,1569.3945952387517,1061.0784885218588,1.0018695976540752,8.42555589983546,copath_tau_mapt_REGION-RF_rank268_region86_iSI,86,iSI,268
alpha,0.8089137748289689,0.6058203777450188,0.011677315834870122,1940.5537262787286,1453.3566218820076,1.0013006274682734,26.875242033608405,copath_tau_mapt_REGION-RF_rank1_region87_iMA,87,iMA,368
beta,0.0389744006474496,0.9955980901971545,0.019699347614418522,2552.7249185706823,2439.520118442757,1.0021312549947525,35.35336285863615,copath_tau_mapt_REGION-RF_rank1_region87_iMA,87,iMA,368
gamma,0.07899951538007584,0.05895703735432191,0.0011954023921688375,1648.0188030458864,1218.0149306445242,1.0018048113113274,22.82384847583146,copath_tau_mapt_REGION-RF_rank1_region87_iMA,87,iMA,368
sigma,1.6917165281421993,2.187293765067883,0.049775836486808334,2501.6553864333955,2103.115905043205,1.0026336844760932,34.64608739486186,copath_tau_mapt_REGION-RF_rank1_region87_iMA,87,iMA,368
u0,0.008009695345580086,0.005961255782279708,0.000122005248529677,1701.1925749845573,1086.9160237820174,1.000032024683047,23.560266113405497,copath_tau_mapt_REGION-RF_rank1_region87_iMA,87,iMA,368
alpha,1.0194020741846486,0.35238247026570363,0.012169407098280554,640.7317831405051,649.9543295406739,1.0087181070229434,6.184013117724035,copath_tau_mapt_REGION-RF_rank26_region88_iMS,88,iMS,26
beta,1.2248629189484344,0.21692175163781868,0.008179137738085384,885.9028381087395,800.0334868867618,1.0036456097795712,8.55027784799625,copath_tau_mapt_REGION-RF_rank26_region88_iMS,88,iMS,26
gamma,0.0562801419093314,0.045804046102241265,0.001655054851726998,785.3836957731165,766.4675812645696,1.0059484351635313,7.580118865498031,copath_tau_mapt_REGION-RF_rank26_region88_iMS,88,iMS,26
sigma,0.4093509201319857,0.08189250641620036,0.0024241844414002083,1062.8600488682764,939.9666171847358,1.002438073193198,10.258177692216815,copath_tau_mapt_REGION-RF_rank26_region88_iMS,88,iMS,26
u0,0.009368702515806366,0.006055748822124087,0.0001706421875270535,897.1395123708593,575.2027866047623,1.0102152065659775,8.658728439749247,copath_tau_mapt_REGION-RF_rank26_region88_iMS,88,iMS,26
alpha,1.1466271441437577,0.3901181328764565,0.011981315381182658,924.0693306386038,460.68188329918837,1.0052159904879467,8.69524084799153,copath_tau_mapt_REGION-RF_rank31_region89_iNDB,89,iNDB,31
beta,1.093469856825947,0.19389993601361588,0.007808457933314889,851.491879874265,357.2279268648601,1.0055797782712097,8.012306793581295,copath_tau_mapt_REGION-RF_rank31_region89_iNDB,89,iNDB,31
gamma,0.05423189845993573,0.046864079112942714,0.0016793459106454569,782.5953547368631,800.9890538603337,1.0055884339194958,7.364009247286358,copath_tau_mapt_REGION-RF_rank31_region89_iNDB,89,iNDB,31
sigma,0.3510161842692313,0.07094350044339344,0.0019263704059731882,1297.6380443641422,1653.2841219638144,1.0008100929535884,12.210420749994281,copath_tau_mapt_REGION-RF_rank31_region89_iNDB,89,iNDB,31
u0,0.009745193806953477,0.006253743098967412,0.00014632112009888113,1356.4371907661132,715.441768437277,1.0017793428144202,12.763704711131833,copath_tau_mapt_REGION-RF_rank31_region89_iNDB,89,iNDB,31
alpha,0.7496302504277033,0.5935005736868076,0.013305652051420999,1306.0834119144745,927.1962338330857,1.0004069109816094,16.946716127085438,copath_tau_mapt_REGION-RF_rank355_region90_iBST,90,iBST,355
beta,-0.20187542377565093,0.8960878997304365,0.020785678392906345,1868.0717393017837,2225.843542462606,1.0033001421956196,24.23863681460729,copath_tau_mapt_REGION-RF_rank355_region90_iBST,90,iBST,355
gamma,0.07941086060819941,0.06088894905590293,0.00128486658240578,1328.233285163184,643.5436481372304,1.005378222169467,17.234115546427716,copath_tau_mapt_REGION-RF_rank355_region90_iBST,90,iBST,355
sigma,0.6513908362441682,0.9032518119378666,0.019066170409063506,2317.3024340801453,2283.2105858892905,1.0008971556160713,30.06750271286033,copath_tau_mapt_REGION-RF_rank355_region90_iBST,90,iBST,355
u0,0.007857024923568013,0.005964959606245691,0.00013192346394635956,1504.5329014350013,1245.429790228164,1.0021029837706499,19.52164138361232,copath_tau_mapt_REGION-RF_rank355_region90_iBST,90,iBST,355
alpha,0.6408061535463073,0.5626583895962198,0.014768890327883536,892.8883003097704,894.4542989396691,1.0064889951305789,9.287858743535345,copath_tau_mapt_REGION-RF_rank354_region91_iVAL,91,iVAL,354
beta,-0.25067520024181095,0.7700100257315998,0.024295844368371743,993.1371717542074,1387.5328586669466,1.0042331433691263,10.330651393916964,copath_tau_mapt_REGION-RF_rank354_region91_iVAL,91,iVAL,354
gamma,0.07829036060865482,0.05830048936247837,0.001717317756565829,658.9973692230436,371.97475817097984,1.007857957809135,6.854916203495538,copath_tau_mapt_REGION-RF_rank354_region91_iVAL,91,iVAL,354
sigma,0.054209900816862645,0.01338787303428657,0.0004075826856179732,1041.8584193311142,1299.490916472712,1.0077991002038367,10.837451701577097,copath_tau_mapt_REGION-RF_rank354_region91_iVAL,91,iVAL,354
u0,0.008040483193100162,0.0056587036109687775,0.00016787420469984414,798.4731434462973,554.5016438594866,1.0056754845374343,8.305748618570732,copath_tau_mapt_REGION-RF_rank354_region91_iVAL,91,iVAL,354
alpha,0.879306599368927,0.6053753341726967,0.06073053995642799,125.21634267658955,110.00853554367198,1.02001696444307,0.4551186631601523,copath_tau_mapt_REGION-RF_rank327_region92_iVM,92,iVM,327
beta,0.5040657782136697,0.38547348056167147,0.020087999219340163,162.2703399971216,122.18373246683036,1.022679042982774,0.5897972950765699,copath_tau_mapt_REGION-RF_rank327_region92_iVM,92,iVM,327
gamma,0.08865783915320102,0.06317023714190512,0.00428677563271372,273.6984213299499,276.7625174851269,1.0189496999921726,0.9948003348609193,copath_tau_mapt_REGION-RF_rank327_region92_iVM,92,iVM,327
sigma,0.03860518024834396,0.009395316405052452,0.0007846466689091522,83.08700535002214,52.85945352507749,1.0444567119763786,0.3019929027838655,copath_tau_mapt_REGION-RF_rank327_region92_iVM,92,iVM,327
u0,0.015033839673605992,0.006191266053152233,0.00035304788742572866,257.1084267115624,104.54041265500445,1.0110319448262965,0.9345013674006099,copath_tau_mapt_REGION-RF_rank327_region92_iVM,92,iVM,327
alpha,0.6055243441055447,0.4273128742617831,0.03132472480770471,235.23293217032347,127.74389130020955,1.016714169381667,0.8401476201661612,copath_tau_mapt_REGION-RF_rank340_region93_iVPL,93,iVPL,340
beta,0.6022750809162235,0.4266653503869923,0.02131913444154844,260.4869396396304,181.76497187756092,1.0168907401974194,0.9303437252745826,copath_tau_mapt_REGION-RF_rank340_region93_iVPL,93,iVPL,340
gamma,0.08100082902825921,0.060447579583067276,0.0023047780640603134,477.27543660104647,309.09134929905474,1.0151781042224086,1.7046160098612324,copath_tau_mapt_REGION-RF_rank340_region93_iVPL,93,iVPL,340
sigma,0.028515940560900673,0.006514782442600859,0.00024257920360520077,710.9653637978695,964.8571235855812,1.007305646572089,2.5392527011602897,copath_tau_mapt_REGION-RF_rank340_region93_iVPL,93,iVPL,340
u0,0.014158880910914174,0.005906181690581687,0.00042625375000406073,171.24747796529118,47.66284176107454,1.0231967227980747,0.61161997916101,copath_tau_mapt_REGION-RF_rank340_region93_iVPL,93,iVPL,340
alpha,0.5537115133498302,0.3943730799876948,0.01769089387603862,543.3263065600096,604.9231534095527,1.0104923513524038,1.8774168249591727,copath_tau_mapt_REGION-RF_rank338_region94_iVPM,94,iVPM,338
beta,0.6725622057443161,0.47264285918050264,0.017637893307281414,592.5963963665926,1006.8700066102635,1.0117359367367424,2.0476653375993603,copath_tau_mapt_REGION-RF_rank338_region94_iVPM,94,iVPM,338
gamma,0.08098324213182781,0.060600241341286866,0.0016933976135602752,992.3898049835947,842.7125562563955,1.002027407207316,3.4291167099754136,copath_tau_mapt_REGION-RF_rank338_region94_iVPM,94,iVPM,338
sigma,0.030491076928057432,0.006979729882876835,0.00025523428563488685,828.1818622144452,887.3228884657959,1.0117618598234714,2.8617104371251143,copath_tau_mapt_REGION-RF_rank338_region94_iVPM,94,iVPM,338
u0,0.012768431487127401,0.005744960915993556,0.00021625774894395357,612.409802155098,602.6176423878737,1.0144326403968391,2.1161288390679296,copath_tau_mapt_REGION-RF_rank338_region94_iVPM,94,iVPM,338
alpha,1.4211254184355184,0.71140699559036,0.0297692682301474,503.46728154213304,416.5949200698347,1.0065241580906188,2.7309514284435172,copath_tau_mapt_REGION-RF_rank271_region95_iPoT,95,iPoT,271
beta,0.3879974284531163,0.280116134417709,0.016499111544298287,516.4412434164803,416.6041449258107,1.0061032309536464,2.801325931439608,copath_tau_mapt_REGION-RF_rank271_region95_iPoT,95,iPoT,271
gamma,0.1120987034278786,0.0679701263278541,0.0016658958185827484,1409.554881527087,1339.3545488503441,1.0002916273646159,7.64583133463021,copath_tau_mapt_REGION-RF_rank271_region95_iPoT,95,iPoT,271
sigma,0.06148599742089768,0.014182612350798717,0.00044525539803125913,958.018814745961,1335.4718984871001,1.0020021453338261,5.1965697603873,copath_tau_mapt_REGION-RF_rank271_region95_iPoT,95,iPoT,271
u0,0.017118737155977445,0.006618218605974984,0.00016612932668955344,1457.0428556200025,1113.2334591016058,1.002191947852138,7.903419772722355,copath_tau_mapt_REGION-RF_rank271_region95_iPoT,95,iPoT,271
alpha,0.769293856835731,0.5572609716002809,0.027955628012843205,429.92500123574956,516.4981983848627,1.01030129368904,2.0663609900833397,copath_tau_mapt_REGION-RF_rank303_region96_iSPF,96,iSPF,303
beta,0.590620332303384,0.5276030492854109,0.01805353741632935,763.3164991775215,763.1407594636252,1.0055317571717213,3.6687502063237902,copath_tau_mapt_REGION-RF_rank303_region96_iSPF,96,iSPF,303
gamma,0.08266527045646606,0.05987287031336013,0.0017290088122685154,904.1777019639917,828.4469748322791,1.0035266528009645,4.3457754865878995,copath_tau_mapt_REGION-RF_rank303_region96_iSPF,96,iSPF,303
sigma,0.08196858797637381,0.019686515311937085,0.0007119328418371879,782.8464658947915,1231.0490108119654,1.0016646218453682,3.7626176512181235,copath_tau_mapt_REGION-RF_rank303_region96_iSPF,96,iSPF,303
u0,0.010345417360090873,0.005984924359227639,0.0001898253496061623,690.0833625104614,655.4716779276689,1.0090209114463358,3.3167676597045137,copath_tau_mapt_REGION-RF_rank303_region96_iSPF,96,iSPF,303
alpha,0.811488625809724,0.6025862165902411,0.010901493038739737,2201.371530100381,1399.0910956368373,1.001839729021442,31.11171375412158,copath_tau_mapt_REGION-RF_rank1_region97_iSPA,97,iSPA,369
beta,-0.007708621545733992,1.0030361979816023,0.017814413472455586,3176.718520838865,2389.1353291160312,0.9996331030664197,44.8961731113369,copath_tau_mapt_REGION-RF_rank1_region97_iSPA,97,iSPA,369
gamma,0.07891636298157485,0.05948122997381527,0.0010587181004139653,2266.7452608549597,1281.8947631103845,1.0017007187851998,32.035632670335936,copath_tau_mapt_REGION-RF_rank1_region97_iSPA,97,iSPA,369
sigma,1.6591136891845013,2.155237400242831,0.04424628080745234,3072.1053317840024,2249.4585660647854,1.000662629735697,43.41768774515599,copath_tau_mapt_REGION-RF_rank1_region97_iSPA,97,iSPA,369
u0,0.007982148992500928,0.006034398253604814,0.0001096187167064068,1852.8793949411154,1135.379496365967,1.0016248558710146,26.186517163547286,copath_tau_mapt_REGION-RF_rank1_region97_iSPA,97,iSPA,369
alpha,0.9858066337130332,0.6236728980782655,0.0205697923788538,701.1970738767119,944.263047847436,1.005030402112142,3.672958041971588,copath_tau_mapt_REGION-RF_rank228_region98_iPP,98,iPP,228
beta,0.5592890903439186,0.39920167801788575,0.01903259909739039,563.7647643476408,560.5539913379381,1.0070411215939983,2.9530704022232745,copath_tau_mapt_REGION-RF_rank228_region98_iPP,98,iPP,228
gamma,0.08663867605359263,0.06273085876813693,0.0014020135944007807,1421.2009583324505,986.7033292147486,1.004011504367464,7.444428511809094,copath_tau_mapt_REGION-RF_rank228_region98_iPP,98,iPP,228
sigma,0.11283880458827178,0.02524582576311182,0.0008582012602805908,1083.7447228284323,766.3432870808812,1.003024472285358,5.676790510761374,copath_tau_mapt_REGION-RF_rank228_region98_iPP,98,iPP,228
u0,0.012633791460408255,0.006702077904563933,0.0001584327231571691,1429.9946550076043,824.4077203492191,1.0035551372259761,7.490490995702665,copath_tau_mapt_REGION-RF_rank228_region98_iPP,98,iPP,228
alpha,0.7760149096106799,0.484203812594995,0.018038337387123446,711.0061070147233,1108.1106843729272,1.0023498376121898,2.099016355107779,copath_tau_mapt_REGION-RF_rank266_region99_iMG,99,iMG,266
beta,0.6517338844776925,0.43062114400794976,0.016339663826513185,787.8784492261312,906.881563492792,1.0029958600266367,2.3259571675217097,copath_tau_mapt_REGION-RF_rank266_region99_iMG,99,iMG,266
gamma,0.08008260751423074,0.061273619874573075,0.0017696212300217621,809.911882368274,631.0195445717745,1.0043509321950612,2.391003776922455,copath_tau_mapt_REGION-RF_rank266_region99_iMG,99,iMG,266
sigma,0.0455162367914577,0.009500265754030528,0.0002739929501097734,1242.8377845643363,1156.613469996771,1.006391857111546,3.6690779598218546,copath_tau_mapt_REGION-RF_rank266_region99_iMG,99,iMG,266
u0,0.011747594858103604,0.005285485091203682,0.00016945043863567048,813.8500855075389,491.72706217727415,1.0048849019954025,2.4026300523053226,copath_tau_mapt_REGION-RF_rank266_region99_iMG,99,iMG,266
